X	Y
1041	114.592
1042	114.890
1043	115.051
1044	115.239
1045	115.483
1046	115.318
1047	115.608
1048	115.698
1049	115.843
1050	115.817
1051	116.092
1052	116.085
1053	116.232
1054	116.271
1055	116.457
1056	116.542
1057	116.457
1058	116.608
1059	116.578
1060	116.690
1061	116.864
1062	116.657
1063	116.754
1064	116.860
1065	116.606
1066	116.821
1067	117.020
1068	116.666
1069	116.801
1070	116.680
1071	116.848
1072	116.746
1073	116.787
1074	116.733
1075	116.831
1076	116.715
1077	116.495
1078	116.484
1079	116.434
1080	116.300
1081	115.895
1082	115.831
1083	115.472
1084	114.734
1085	114.049
1086	113.339
1087	112.448
1088	111.529
1089	110.230
1090	108.460
1091	106.653
1092	104.534
1093	102.201
1094	99.683
1095	96.840
1096	93.765
1097	90.544
1098	87.209
1099	84.140
1100	80.626
1101	77.282
1102	74.139
1103	70.988
1104	68.097
1105	65.175
1106	62.715
1107	60.423
1108	58.267
1109	56.281
1110	54.653
1111	53.227
1112	51.875
1113	50.636
1114	49.590
1115	48.594
1116	47.785
1117	47.016
1118	46.257
1119	45.694
1120	45.152
1121	44.543
1122	44.022
1123	43.481
1124	43.134
1125	42.719
1126	42.279
1127	41.967
1128	41.628
1129	41.354
1130	41.076
1131	40.784
1132	40.500
1133	40.259
1134	40.057
1135	39.761
1136	39.531
1137	39.315
1138	39.060
1139	38.891
1140	38.825
1141	38.581
1142	38.422
1143	38.375
1144	38.133
1145	38.049
1146	37.953
1147	37.790
1148	37.690
1149	37.672
1150	37.388
1151	37.379
1152	37.270
1153	37.218
1154	37.214
1155	37.198
1156	37.018
1157	37.094
1158	37.033
1159	37.040
1160	37.147
1161	37.072
1162	37.116
1163	37.141
1164	37.151
1165	37.278
1166	37.331
1167	37.358
1168	37.363
1169	37.375
1170	37.440
1171	37.629
1172	37.635
1173	37.621
1174	37.742
1175	37.787
1176	37.913
1177	37.816
1178	37.921
1179	38.009
1180	38.010
1181	37.982
1182	38.035
1183	38.133
1184	38.073
1185	38.006
1186	38.068
1187	38.070
1188	38.129
1189	38.141
1190	38.176
1191	38.056
1192	38.092
1193	38.029
1194	38.010
1195	37.933
1196	37.923
1197	37.895
1198	37.799
1199	37.883
1200	37.875
1201	37.818
1202	37.824
1203	37.730
1204	37.655
1205	37.590
1206	37.602
1207	37.653
1208	37.545
1209	37.528
1210	37.516
1211	37.426
1212	37.440
1213	37.351
1214	37.300
1215	37.261
1216	37.223
1217	37.171
1218	37.076
1219	37.030
1220	37.052
1221	37.005
1222	36.970
1223	36.928
1224	36.883
1225	36.736
1226	36.745
1227	36.675
1228	36.675
1229	36.525
1230	36.504
1231	36.365
1232	36.322
1233	36.295
1234	36.248
1235	36.113
1236	36.114
1237	35.938
1238	35.818
1239	35.775
1240	35.645
1241	35.503
1242	35.425
1243	35.262
1244	35.202
1245	35.022
1246	34.817
1247	34.694
1248	34.542
1249	34.303
1250	34.152
1251	34.008
1252	33.818
1253	33.539
1254	33.382
1255	33.218
1256	33.012
1257	32.772
1258	32.597
1259	32.374
1260	32.281
1261	32.053
1262	31.839
1263	31.771
1264	31.638
1265	31.422
1266	31.292
1267	31.191
1268	30.913
1269	30.779
1270	30.664
1271	30.555
1272	30.408
1273	30.287
1274	30.181
1275	30.110
1276	29.983
1277	29.826
1278	29.803
1279	29.737
1280	29.608
1281	29.375
1282	29.393
1283	29.376
1284	29.295
1285	29.195
1286	29.099
1287	28.997
1288	28.963
1289	28.921
1290	28.812
1291	28.778
1292	28.707
1293	28.665
1294	28.573
1295	28.535
1296	28.496
1297	28.472
1298	28.378
1299	28.365
1300	28.358
1301	28.289
1302	28.325
1303	28.278
1304	28.233
1305	28.174
1306	28.140
1307	28.158
1308	28.167
1309	28.168
1310	28.189
1311	28.164
1312	28.092
1313	28.147
1314	28.158
1315	28.282
1316	28.287
1317	28.303
1318	28.344
1319	28.373
1320	28.398
1321	28.462
1322	28.539
1323	28.510
1324	28.622
1325	28.665
1326	28.661
1327	28.723
1328	28.764
1329	28.829
1330	28.911
1331	28.977
1332	28.908
1333	29.027
1334	29.051
1335	29.073
1336	29.173
1337	29.160
1338	29.243
1339	29.196
1340	29.148
1341	29.134
1342	29.169
1343	29.203
1344	29.172
1345	29.203
1346	29.198
1347	29.186
1348	29.175
1349	29.098
1350	29.143
1351	29.214
1352	29.113
1353	29.170
1354	29.060
1355	29.092
1356	29.131
1357	28.978
1358	29.004
1359	29.035
1360	28.968
1361	28.892
1362	28.912
1363	28.852
1364	28.824
1365	28.719
1366	28.717
1367	28.667
1368	28.678
1369	28.634
1370	28.560
1371	28.544
1372	28.425
1373	28.437
1374	28.383
1375	28.307
1376	28.222
1377	28.129
1378	28.113
1379	28.102
1380	28.045
1381	27.962
1382	27.919
1383	27.785
1384	27.730
1385	27.705
1386	27.591
1387	27.604
1388	27.400
1389	27.266
1390	27.214
1391	27.168
