X	Y
532	107.998
533	108.982
534	109.740
535	110.698
536	111.533
537	112.719
538	113.500
539	114.412
540	115.649
541	116.457
542	117.455
543	118.876
544	119.819
545	121.080
546	122.226
547	123.318
548	124.595
549	125.868
550	127.082
551	128.177
552	129.659
553	130.785
554	131.926
555	133.411
556	134.631
557	135.916
558	137.073
559	138.278
560	139.631
561	140.902
562	142.176
563	143.236
564	144.525
565	145.854
566	147.047
567	148.030
568	149.053
569	150.516
570	151.367
571	152.405
572	153.741
573	154.509
574	155.666
575	156.447
576	157.594
577	158.485
578	159.489
579	160.218
580	161.037
581	161.766
582	162.640
583	163.304
584	163.948
585	164.644
586	165.103
587	166.154
588	166.389
589	167.110
590	167.688
591	168.142
592	168.570
593	169.105
594	169.495
595	169.546
596	170.021
597	170.394
598	170.573
599	170.803
600	171.143
601	171.612
602	171.564
603	171.732
604	172.108
605	172.155
606	172.045
607	172.087
608	172.060
609	171.971
610	172.070
611	171.840
612	171.836
613	171.812
614	171.844
615	171.704
616	171.687
617	171.289
618	171.424
619	170.796
620	170.943
621	170.775
622	170.400
623	170.409
624	170.290
625	170.126
626	169.761
627	169.624
628	169.060
629	169.284
630	168.827
631	168.737
632	168.286
633	168.493
634	168.333
635	167.849
636	167.728
637	167.389
638	167.311
639	166.698
640	166.869
641	166.839
642	166.494
643	166.167
644	166.274
645	166.254
646	166.535
647	165.896
648	165.959
649	165.985
650	165.737
651	165.801
652	165.965
653	165.737
654	165.613
655	165.887
656	165.688
657	166.014
658	166.033
659	166.015
660	166.385
661	166.430
662	166.888
663	166.946
664	166.993
665	167.372
666	167.400
667	167.881
668	168.112
669	168.105
670	168.601
671	168.613
672	169.220
673	169.284
674	169.520
675	169.937
676	170.235
677	170.534
678	170.836
679	170.980
680	171.397
681	171.710
682	171.892
683	172.201
684	172.455
685	172.578
686	172.821
687	173.093
688	173.225
689	173.354
690	173.378
691	173.587
692	173.410
693	173.734
694	173.768
695	173.680
696	173.700
697	173.591
698	173.689
699	173.340
700	173.226
701	172.978
702	173.016
703	172.795
704	172.657
705	172.344
706	172.072
707	171.788
708	171.345
709	170.972
710	170.385
711	169.870
712	169.478
713	168.860
714	168.442
715	167.835
716	167.375
717	166.641
718	166.139
719	165.160
720	164.536
721	163.922
722	163.185
723	162.561
724	161.843
725	160.828
726	159.902
727	159.301
728	158.244
729	157.393
730	156.501
731	155.632
732	154.964
733	154.085
734	153.105
735	151.933
736	151.318
737	150.309
738	149.244
739	148.380
740	147.440
741	146.543
742	145.303
743	144.300
744	143.204
745	142.331
746	141.176
747	140.190
748	139.370
749	138.008
750	137.304
751	135.870
752	134.946
753	133.805
754	132.644
755	131.365
756	130.067
757	129.458
758	127.998
759	126.849
760	125.742
761	124.486
762	123.353
763	122.566
764	120.899
765	120.292
766	119.018
767	117.945
768	116.894
769	115.905
770	115.049
771	114.079
772	112.849
773	112.209
774	111.353
775	110.290
776	109.405
777	108.748
778	107.903
779	107.078
780	106.189
781	105.739
782	104.786
783	104.162
784	103.594
785	102.910
786	102.226
787	101.841
788	100.959
789	100.675
790	99.791
791	99.476
792	98.986
793	98.412
794	97.887
795	97.271
796	96.770
797	96.581
798	96.111
799	95.691
800	95.036
801	94.772
802	94.458
803	93.857
804	93.331
805	93.037
806	92.669
807	92.201
808	91.744
809	91.385
810	90.831
811	90.559
812	89.888
813	89.566
814	89.009
815	88.705
816	88.287
817	87.979
818	87.557
819	86.765
820	86.607
821	86.163
822	85.546
823	85.005
824	84.701
825	84.269
826	83.729
827	83.165
828	82.841
829	82.275
830	81.827
831	81.391
832	80.646
833	80.261
834	79.842
835	79.188
836	78.668
837	78.410
838	77.825
839	77.146
840	76.859
841	76.271
842	75.527
843	75.132
844	74.713
845	74.085
846	73.573
847	72.862
848	72.288
849	71.438
850	71.172
851	70.473
852	69.802
853	69.319
854	68.895
855	68.310
856	67.595
857	67.118
858	66.420
859	65.821
860	65.218
861	64.719
862	64.103
863	63.353
864	62.826
865	62.446
866	61.588
867	60.996
868	60.426
869	59.746
870	59.260
871	58.705
872	57.973
873	57.629
874	56.948
875	56.507
876	55.944
877	55.375
878	54.972
879	54.149
880	53.658
881	53.260
882	52.827
883	52.210
884	51.906
885	51.382
886	50.801
887	50.581
888	50.157
889	49.678
890	49.371
891	48.940
892	48.543
893	48.232
894	47.765
895	47.612
896	47.262
897	46.965
898	46.702
899	46.380
900	46.173
901	45.908
902	45.739
903	45.606
904	45.438
905	45.172
906	44.926
907	44.714
908	44.685
909	44.463
910	44.315
911	44.332
912	44.179
913	44.014
914	43.954
915	43.909
916	43.716
917	43.723
918	43.616
919	43.611
920	43.577
921	43.477
922	43.422
923	43.499
924	43.362
925	43.392
926	43.586
927	43.332
928	43.491
929	43.423
930	43.397
931	43.457
932	43.441
933	43.491
934	43.510
935	43.564
936	43.504
937	43.658
938	43.464
939	43.526
940	43.677
941	43.639
942	43.586
943	43.630
944	43.674
945	43.753
946	43.837
947	43.817
948	43.861
949	43.901
950	43.820
951	43.976
952	44.057
953	43.988
954	44.063
955	44.002
956	43.969
957	44.100
958	44.321
959	44.238
960	44.203
961	44.260
962	44.227
963	44.307
964	44.337
965	44.339
966	44.383
967	44.430
968	44.508
969	44.561
970	44.671
971	44.687
972	44.639
973	44.452
974	44.731
975	44.784
976	44.753
977	45.019
978	44.988
979	44.967
980	45.024
981	45.099
982	44.998
983	45.026
984	45.214
985	45.156
986	45.314
987	45.417
988	45.448
989	45.401
990	45.485
991	45.762
992	45.531
993	45.598
994	45.622
995	45.711
996	45.755
997	45.852
998	45.846
999	45.987
1000	45.881
1001	45.961
1002	46.023
1003	46.203
1004	46.189
1005	46.095
1006	46.214
1007	46.253
1008	46.282
1009	46.495
1010	46.446
1011	46.439
1012	46.569
1013	46.634
1014	46.552
1015	46.629
1016	46.844
1017	46.798
1018	46.907
1019	46.784
1020	46.971
1021	47.161
1022	47.021
1023	47.075
1024	47.177
1025	47.196
1026	47.331
1027	47.325
1028	47.356
1029	47.532
1030	47.657
1031	47.517
1032	47.559
1033	47.820
1034	47.789
1035	47.734
1036	47.784
1037	47.908
1038	48.133
1039	47.817
1040	48.012
1041	48.053
1042	48.146
1043	48.216
1044	48.221
1045	48.351
1046	48.282
1047	48.265
1048	48.344
1049	48.405
1050	48.345
1051	48.400
1052	48.470
1053	48.436
1054	48.419
1055	48.589
1056	48.665
1057	48.502
1058	48.541
1059	48.622
1060	48.435
1061	48.556
1062	48.660
1063	48.681
1064	48.752
1065	48.593
1066	48.672
1067	48.572
1068	48.706
1069	48.687
1070	48.767
1071	48.621
1072	48.819
1073	48.644
1074	48.646
1075	48.681
1076	48.408
1077	48.396
1078	48.465
1079	48.482
1080	48.501
1081	48.484
1082	48.384
1083	48.344
1084	48.257
1085	48.267
1086	48.245
1087	48.292
1088	48.285
1089	48.071
1090	48.104
1091	47.928
1092	47.956
1093	47.961
1094	48.021
1095	47.857
1096	47.859
1097	47.736
1098	47.721
1099	47.560
1100	47.515
1101	47.447
1102	47.565
1103	47.417
1104	47.459
1105	47.403
1106	47.147
1107	47.178
1108	47.048
1109	47.046
1110	47.003
1111	46.910
1112	46.805
1113	46.722
1114	46.735
1115	46.755
1116	46.595
1117	46.552
1118	46.531
1119	46.209
1120	46.275
1121	46.250
1122	46.097
1123	46.135
1124	45.994
1125	46.060
1126	45.882
1127	45.735
1128	45.848
1129	45.615
1130	45.528
1131	45.363
1132	45.409
1133	45.345
1134	45.414
1135	45.173
1136	45.107
1137	45.241
1138	45.109
1139	44.932
1140	44.975
1141	44.878
1142	44.874
1143	44.874
1144	44.790
1145	44.836
1146	44.682
1147	44.531
1148	44.462
1149	44.437
1150	44.491
1151	44.371
1152	44.300
1153	44.208
1154	44.229
1155	44.137
1156	44.070
1157	44.125
1158	44.166
1159	44.023
1160	44.064
1161	43.844
1162	43.932
