X	Y
440	159.299
441	140.331
442	121.831
443	105.217
444	92.210
445	81.925
446	73.628
447	67.299
448	62.267
449	59.218
450	57.513
451	56.034
452	55.425
453	55.589
454	55.604
455	55.816
456	55.853
457	56.146
458	56.413
459	57.224
460	58.805
461	61.120
462	63.574
463	66.037
464	69.510
465	73.670
466	78.348
467	84.378
468	92.394
469	102.269
470	114.191
471	128.818
472	144.543
473	160.427
474	173.932
475	181.729
476	184.387
477	183.285
478	181.716
479	182.709
480	181.116
481	179.765
482	179.926
483	180.902
484	181.784
485	181.579
486	181.010
487	179.071
488	173.457
489	162.037
490	147.225
491	129.831
492	113.860
493	99.229
494	87.651
495	78.206
496	70.904
497	65.287
498	61.209
499	58.620
500	57.443
501	55.898
502	55.878
503	55.971
504	56.214
505	57.030
506	56.274
507	56.601
508	57.090
509	58.108
510	60.076
511	62.375
512	64.800
513	67.426
514	71.164
515	74.757
516	79.319
517	85.729
518	93.959
519	104.301
520	116.724
521	131.018
522	146.107
523	160.746
524	171.349
525	177.086
526	179.812
527	177.724
528	173.377
529	171.033
530	173.240
531	176.867
532	176.503
533	174.248
534	171.634
535	168.377
536	162.924
537	152.906
538	138.258
539	122.381
540	106.863
541	93.604
542	83.255
543	75.479
544	69.284
545	64.236
546	60.401
547	58.453
548	56.576
549	55.979
550	55.523
551	55.565
552	56.706
553	56.702
554	56.046
555	56.515
556	56.784
557	58.193
558	60.516
559	62.714
560	64.870
561	67.719
562	71.153
563	75.900
564	81.776
565	89.248
566	98.799
567	110.420
568	123.247
569	137.747
570	151.793
571	165.149
572	174.294
573	177.527
574	178.224
575	178.435
576	176.739
577	175.124
578	174.190
579	176.064
580	177.361
581	178.104
582	178.282
583	177.164
584	174.599
585	168.748
586	160.306
587	148.408
588	133.633
589	117.742
590	102.966
591	90.145
592	80.483
593	72.964
594	66.467
595	62.152
596	58.859
597	57.354
598	55.840
599	55.300
600	54.933
601	55.503
602	56.476
603	56.595
604	56.263
605	56.664
606	57.754
607	59.488
608	61.676
609	63.880
610	66.861
611	70.132
612	74.821
613	80.632
614	87.354
615	96.768
616	107.752
617	120.042
618	133.225
619	147.222
620	161.603
621	172.990
622	180.691
623	182.632
624	180.838
625	180.431
626	178.115
627	174.945
628	176.888
629	179.444
630	180.688
631	181.901
632	178.630
633	173.345
634	165.827
635	155.177
636	140.983
637	125.302
638	110.062
639	96.254
640	85.092
641	76.565
642	69.918
643	64.757
644	61.477
645	59.080
646	57.685
647	57.559
648	57.019
