X	Y
757	16.8507
758	16.8470
759	16.7267
760	16.6931
761	16.7071
762	16.6129
763	16.5756
764	16.5896
765	16.5709
766	16.5681
767	16.5438
768	16.5877
769	16.5336
770	16.5784
771	16.6353
772	16.6502
773	16.7285
774	16.7500
775	16.7808
776	16.8573
777	16.9310
778	17.0215
779	17.0914
780	17.2034
781	17.3013
782	17.4646
783	17.5961
784	17.7481
785	17.9375
786	18.0746
787	18.3069
788	18.5000
789	18.7836
790	19.0578
791	19.2351
792	19.5382
793	19.8237
794	20.1371
795	20.5560
796	20.9366
797	21.3312
798	21.7509
799	22.3078
800	22.8563
801	23.5933
802	24.2659
803	25.1129
804	26.0961
805	27.1287
806	28.4039
807	29.7099
808	31.1101
809	32.5784
810	34.1474
811	35.6996
812	37.2388
813	38.8479
814	40.3965
815	41.9104
816	43.3563
817	44.8050
818	46.0774
819	47.3050
820	48.4468
821	49.5075
822	50.5634
823	51.3871
824	52.0905
825	52.9132
826	53.4319
827	53.9646
828	54.4468
829	54.8937
830	55.2920
831	55.6101
832	55.8619
833	56.1147
834	56.4375
835	56.4030
836	56.5784
837	56.8013
838	56.7034
839	56.7603
840	56.8144
841	56.8498
842	56.7500
843	56.6231
844	56.5336
845	56.5187
846	56.2705
847	56.0569
848	55.8302
849	55.5606
850	55.2379
851	55.0224
852	54.5840
853	54.2612
854	53.7724
855	53.2631
856	52.7043
857	52.1306
858	51.4412
859	50.6390
860	49.7481
861	48.7668
862	47.6110
863	46.3153
864	44.9049
865	43.4515
866	41.9729
867	40.3414
868	38.7369
869	37.2397
870	35.7285
871	34.2509
872	32.8675
873	31.4636
874	30.2332
875	28.8993
876	27.6604
877	26.4813
878	25.3685
879	24.3517
880	23.4338
881	22.5634
882	21.8041
883	21.1175
884	20.4002
885	19.8479
886	19.3274
887	18.7547
888	18.2192
889	17.8461
890	17.4254
891	17.0550
892	16.7062
893	16.4450
894	16.1539
895	15.8582
896	15.6353
897	15.3470
898	15.1772
899	14.9440
900	14.6782
901	14.5476
902	14.2892
903	14.1035
904	13.8797
905	13.7043
906	13.4776
907	13.3340
908	13.1101
909	13.0233
910	12.7379
911	12.6175
912	12.5075
913	12.3731
914	12.1446
915	12.0569
916	11.9310
917	11.7892
918	11.6782
919	11.5177
920	11.4067
921	11.3013
922	11.1884
923	11.0784
924	10.9748
925	10.9049
926	10.8041
927	10.6950
928	10.5737
929	10.4366
930	10.4039
931	10.2938
932	10.1707
933	10.1045
934	10.0457
935	9.9151
936	9.8694
937	9.7761
938	9.6978
939	9.5942
940	9.5644
941	9.4310
942	9.4030
943	9.3209
944	9.2640
945	9.1903
946	9.1203
947	9.0410
948	8.9562
949	8.9412
950	8.8899
951	8.8144
952	8.7631
953	8.7425
954	8.6632
955	8.6007
956	8.5606
957	8.5112
958	8.4701
959	8.4151
960	8.3815
961	8.3778
962	8.3330
963	8.2966
964	8.2612
965	8.2136
966	8.2388
967	8.2015
968	8.1763
969	8.1483
970	8.1493
971	8.1334
972	8.1353
973	8.1343
974	8.1437
975	8.1483
976	8.1772
977	8.1772
978	8.2052
979	8.2341
980	8.2397
981	8.2687
982	8.3675
983	8.4039
984	8.4235
985	8.4813
986	8.5588
987	8.5644
988	8.6362
989	8.6791
990	8.7528
991	8.7612
992	8.7938
993	8.8573
994	8.9534
995	8.9636
996	8.9860
997	9.0448
998	9.0504
999	9.0625
1000	9.1063
1001	9.1670
1002	9.1828
1003	9.1483
1004	9.1847
1005	9.2285
1006	9.2332
1007	9.2276
1008	9.2575
1009	9.2211
1010	9.2229
1011	9.2127
1012	9.2369
1013	9.2323
1014	9.1810
1015	9.2006
1016	9.1707
1017	9.1931
1018	9.1073
1019	9.1166
1020	9.0886
1021	9.0812
1022	9.0597
1023	8.9963
1024	8.9711
1025	8.9338
1026	8.8834
1027	8.8694
1028	8.8433
1029	8.7743
1030	8.7425
1031	8.6483
1032	8.6119
1033	8.5112
1034	8.4935
1035	8.4123
1036	8.3396
1037	8.2808
1038	8.1931
1039	8.1343
1040	8.0457
1041	7.9823
1042	7.9216
1043	7.8535
1044	7.7519
1045	7.7052
1046	7.6185
1047	7.5466
1048	7.4431
1049	7.4244
1050	7.2976
1051	7.2332
1052	7.1343
1053	7.0494
1054	6.9813
1055	6.9394
1056	6.8293
1057	6.8106
1058	6.7621
1059	6.6549
1060	6.6147
1061	6.5784
1062	6.5261
1063	6.4487
1064	6.4254
1065	6.4086
1066	6.3741
1067	6.3657
1068	6.2910
1069	6.2873
1070	6.2631
1071	6.2239
1072	6.2024
1073	6.2369
1074	6.1791
1075	6.1642
1076	6.1045
1077	6.1474
1078	6.1278
1079	6.1026
1080	6.0840
1081	6.0597
1082	6.0457
1083	6.0392
1084	6.0616
1085	6.0485
1086	6.0336
1087	6.0084
1088	6.0224
1089	6.0065
1090	6.0149
1091	6.0196
1092	5.9879
1093	6.0373
1094	5.9711
1095	5.9683
1096	5.9776
1097	5.9823
1098	5.9869
1099	5.9785
1100	5.9384
1101	5.9981
1102	5.9422
1103	5.9562
1104	5.9608
1105	5.9757
1106	5.9646
1107	5.9496
1108	5.9627
1109	5.9795
1110	5.9711
1111	5.9720
1112	5.9916
1113	6.0224
1114	5.9664
1115	5.9879
1116	6.0261
1117	6.0392
1118	6.0429
1119	6.0103
1120	6.0392
1121	6.0653
1122	6.1101
1123	6.0784
1124	6.0886
1125	6.1315
1126	6.1418
1127	6.1390
1128	6.1838
1129	6.2118
1130	6.2211
1131	6.2612
1132	6.2705
1133	6.3386
1134	6.3377
1135	6.3993
1136	6.3759
1137	6.4487
1138	6.4748
1139	6.4813
1140	6.5448
1141	6.6054
1142	6.6390
1143	6.7379
1144	6.7276
1145	6.8302
1146	6.8871
1147	6.9403
1148	7.0205
1149	7.1399
1150	7.1353
1151	7.2575
1152	7.3041
1153	7.3769
1154	7.4450
1155	7.4841
1156	7.5541
1157	7.6362
1158	7.7127
1159	7.7743
1160	7.8116
1161	7.8909
1162	7.9459
1163	7.9813
1164	8.0271
1165	8.0709
1166	8.1586
1167	8.1716
1168	8.2174
1169	8.2519
1170	8.3274
1171	8.3526
1172	8.4263
1173	8.4244
1174	8.4795
1175	8.5093
1176	8.5840
1177	8.6175
1178	8.6203
1179	8.6754
1180	8.6922
1181	8.6931
1182	8.7500
1183	8.7425
1184	8.7826
1185	8.7565
1186	8.8032
1187	8.8116
1188	8.8321
1189	8.8424
1190	8.8340
1191	8.8545
1192	8.8321
1193	8.8200
1194	8.8424
1195	8.8442
1196	8.8041
1197	8.8116
1198	8.7612
1199	8.7659
1200	8.7351
1201	8.6884
1202	8.6325
1203	8.6045
1204	8.6502
1205	8.5625
1206	8.5494
1207	8.5075
1208	8.4450
1209	8.4002
1210	8.3545
1211	8.2845
1212	8.2920
1213	8.2453
1214	8.1866
1215	8.1707
1216	8.0784
1217	8.0681
1218	8.0093
1219	7.9636
1220	7.9328
1221	7.8946
1222	7.8489
1223	7.7938
1224	7.7575
1225	7.7043
1226	7.6353
1227	7.6343
1228	7.5532
1229	7.5354
1230	7.4683
1231	7.4263
1232	7.4011
1233	7.3881
1234	7.3013
1235	7.2118
1236	7.2164
1237	7.1521
1238	7.1259
1239	7.1371
1240	7.0634
1241	7.0205
1242	6.9618
1243	6.9319
1244	6.9030
1245	6.8731
1246	6.8937
1247	6.8246
1248	6.8125
1249	6.7733
1250	6.7789
1251	6.7360
1252	6.6987
1253	6.7341
1254	6.7006
1255	6.6670
1256	6.6427
1257	6.6483
1258	6.6054
1259	6.6091
1260	6.5933
1261	6.5802
1262	6.5914
1263	6.5709
1264	6.5336
1265	6.5345
1266	6.5289
1267	6.5494
1268	6.5196
1269	6.5401
1270	6.5215
1271	6.5084
1272	6.5466
1273	6.5168
1274	6.5009
1275	6.5131
1276	6.4757
1277	6.5065
1278	6.4785
1279	6.4459
1280	6.4767
1281	6.4944
1282	6.4813
1283	6.4720
1284	6.5205
1285	6.4739
1286	6.4907
1287	6.4888
1288	6.4935
1289	6.5075
1290	6.5196
1291	6.5000
1292	6.4851
1293	6.5504
1294	6.5485
1295	6.5532
1296	6.5308
1297	6.5681
1298	6.5299
1299	6.5886
1300	6.5924
1301	6.5812
1302	6.5858
1303	6.6241
1304	6.6334
1305	6.6959
1306	6.7024
1307	6.6875
1308	6.6996
1309	6.7164
1310	6.7668
1311	6.7640
1312	6.7864
1313	6.8050
1314	6.8722
1315	6.8517
1316	6.9086
1317	6.8787
1318	6.9328
1319	7.0028
1320	7.0382
1321	7.0485
1322	7.0933
1323	7.1054
1324	7.1688
1325	7.1371
1326	7.1772
1327	7.2621
1328	7.2481
1329	7.3097
1330	7.3601
1331	7.3806
1332	7.4076
1333	7.4711
1334	7.4683
1335	7.5112
1336	7.5513
1337	7.5588
1338	7.6287
1339	7.6054
1340	7.6483
1341	7.6726
1342	7.6968
1343	7.6884
1344	7.7687
1345	7.7519
1346	7.7799
1347	7.7920
1348	7.7873
1349	7.8293
1350	7.8106
1351	7.8479
1352	7.8666
1353	7.8927
1354	7.8853
1355	7.9188
1356	7.9160
1357	7.9216
1358	7.9226
1359	7.9160
1360	7.9160
