X	Y
504	20.624
505	20.822
506	21.014
507	21.217
508	21.480
509	21.671
510	21.890
511	22.109
512	22.416
513	22.669
514	22.940
515	23.269
516	23.556
517	23.931
518	24.272
519	24.646
520	25.124
521	25.582
522	26.045
523	26.499
524	27.032
525	27.554
526	28.109
527	28.673
528	29.273
529	29.888
530	30.565
531	31.285
532	31.991
533	32.737
534	33.560
535	34.395
536	35.278
537	36.289
538	37.298
539	38.468
540	39.603
541	40.874
542	42.312
543	43.762
544	45.423
545	47.199
546	49.076
547	51.058
548	53.318
549	56.091
550	59.059
551	62.409
552	66.183
553	70.182
554	74.191
555	78.025
556	81.744
557	85.257
558	88.420
559	91.206
560	93.637
561	95.494
562	97.067
563	98.224
564	98.749
565	99.327
566	99.445
567	99.250
568	98.843
569	98.217
570	97.354
571	96.095
572	94.556
573	92.775
574	90.622
575	87.986
576	84.895
577	81.943
578	78.637
579	75.435
580	72.243
581	69.093
582	66.061
583	63.068
584	60.380
585	57.782
586	55.329
587	53.032
588	50.908
589	48.843
590	47.112
591	45.462
592	43.952
593	42.627
594	41.542
595	40.519
596	39.575
597	38.840
598	38.116
599	37.402
600	36.851
601	36.306
602	35.804
603	35.296
604	34.913
605	34.496
606	34.131
607	33.758
608	33.432
609	33.122
610	32.848
611	32.545
612	32.402
613	32.059
614	31.834
615	31.595
616	31.431
617	31.226
618	31.039
619	30.792
620	30.724
621	30.503
622	30.378
623	30.209
624	30.065
625	29.906
626	29.785
627	29.640
628	29.564
629	29.487
630	29.416
631	29.275
632	29.150
633	29.109
634	28.973
635	28.967
636	28.878
637	28.871
638	28.809
639	28.739
640	28.773
641	28.731
642	28.685
643	28.646
644	28.587
645	28.704
646	28.657
647	28.662
648	28.647
649	28.634
650	28.700
651	28.652
652	28.794
653	28.833
654	28.835
655	28.894
656	28.933
657	29.041
658	29.041
659	29.225
660	29.212
661	29.378
662	29.442
663	29.547
664	29.697
665	29.812
666	29.947
667	30.106
668	30.268
669	30.404
670	30.597
671	30.756
672	30.959
673	31.153
674	31.341
675	31.597
676	31.763
677	32.080
678	32.255
679	32.554
680	32.907
681	33.173
682	33.557
683	33.886
684	34.283
685	34.663
686	35.187
687	35.612
688	36.075
689	36.545
690	37.155
691	37.737
692	38.325
693	38.929
694	39.609
695	40.325
696	40.978
697	41.813
698	42.624
699	43.462
700	44.325
701	45.165
702	46.293
703	47.308
704	48.382
705	49.575
706	50.814
707	52.011
708	53.323
709	54.683
710	56.232
711	57.739
712	59.296
713	61.010
714	62.903
715	65.006
716	67.313
717	69.931
718	73.121
719	76.795
720	81.399
721	86.808
722	92.838
723	99.324
724	106.511
725	113.814
726	121.029
727	128.378
728	135.393
729	142.353
730	148.957
731	155.101
732	160.936
733	165.795
734	170.237
735	173.771
736	176.260
737	178.103
738	179.036
739	179.605
740	179.690
741	179.247
742	178.069
743	176.678
744	174.523
745	171.991
746	168.430
747	164.032
748	158.889
749	153.243
750	146.732
751	139.920
752	132.904
753	125.909
754	119.150
755	112.852
756	106.635
757	100.959
758	95.736
759	90.494
760	86.032
761	81.999
762	78.284
763	74.832
764	71.807
765	68.929
766	66.363
767	64.208
768	62.442
769	60.787
770	59.347
771	58.113
772	56.828
773	55.789
774	54.731
775	53.857
776	53.006
777	52.150
778	51.434
779	50.620
780	49.892
781	49.278
782	48.510
783	48.006
784	47.388
785	46.934
786	46.353
787	45.808
788	45.242
789	44.830
790	44.340
791	43.882
792	43.465
793	42.965
794	42.577
795	42.224
796	41.714
797	41.430
798	40.965
799	40.727
800	40.409
801	40.030
802	39.658
803	39.334
804	38.985
805	38.753
806	38.442
807	38.143
808	37.893
809	37.608
810	37.395
811	37.146
812	36.909
813	36.661
814	36.486
815	36.257
816	36.008
817	35.885
818	35.682
819	35.428
820	35.225
821	35.165
822	34.977
823	34.824
824	34.683
825	34.541
826	34.419
827	34.298
828	34.124
829	34.066
830	34.001
831	33.815
832	33.710
833	33.669
834	33.544
835	33.473
836	33.371
837	33.351
838	33.329
839	33.158
840	33.166
841	33.156
842	33.138
843	33.062
844	33.065
845	33.098
846	33.114
847	33.046
848	33.104
849	33.193
850	33.094
851	33.187
852	33.230
853	33.321
854	33.393
855	33.451
856	33.578
857	33.677
858	33.803
859	33.926
860	34.029
861	34.217
862	34.414
863	34.585
864	34.765
865	34.975
866	35.220
867	35.472
868	35.719
869	36.010
870	36.365
871	36.684
872	37.015
873	37.458
874	37.772
875	38.253
876	38.659
877	39.164
878	39.699
879	40.264
880	40.850
881	41.546
882	42.218
883	42.969
884	43.896
885	44.814
886	45.922
887	47.160
888	48.645
889	50.251
890	52.185
891	54.257
892	56.613
893	59.208
894	61.917
895	64.650
896	67.561
897	70.434
898	73.476
899	76.455
900	79.285
901	82.068
902	84.691
903	87.406
904	89.593
905	91.792
906	93.658
907	95.351
908	96.873
909	98.092
910	98.957
911	99.643
912	100.012
913	100.208
914	100.129
915	99.543
916	98.704
917	97.683
918	96.272
919	94.712
920	92.517
921	90.384
922	88.038
923	85.365
924	82.646
925	79.878
926	77.162
927	74.523
928	71.980
929	69.391
930	67.094
931	64.666
932	62.420
933	60.223
934	58.051
935	56.018
936	54.191
937	52.402
938	50.699
939	49.150
940	47.625
941	46.306
942	45.167
943	43.911
944	42.924
945	41.981
946	41.133
947	40.351
948	39.500
949	38.802
950	38.226
951	37.583
952	37.064
953	36.520
954	36.001
