X,Y
831,75.567
832,81.071
833,88.576
834,97.167
835,109.197
836,123.275
837,141.000
838,159.493
839,178.615
840,199.604
841,218.271
842,233.673
843,243.245
844,248.340
845,249.933
846,249.916
847,248.102
848,241.338
849,229.868
850,213.303
851,193.229
852,170.513
853,151.701
854,132.255
855,114.929
856,101.026
857,90.400
858,81.998
859,75.952
860,70.751
861,68.403
862,66.926
863,66.238
864,66.054
865,66.955
866,67.916
867,68.387
868,68.550
869,69.463
870,69.152
871,69.249
872,68.530
873,67.660
874,66.937
875,66.535
876,66.080
877,66.736
878,67.775
879,69.833
880,72.916
881,77.448
882,84.132
883,92.420
884,103.361
885,116.712
886,132.985
887,150.184
888,170.074
889,190.758
890,209.394
891,224.673
892,237.175
893,244.316
894,247.325
895,245.950
896,241.340
897,232.825
898,217.450
899,199.838
900,179.805
901,157.829
902,138.019
903,119.381
904,104.576
905,93.028
906,83.727
907,76.747
908,71.335
909,68.446
910,67.180
911,66.171
912,66.608
913,67.102
914,67.708
915,68.485
916,69.251
917,69.037
918,68.983
919,68.582
920,68.329
921,67.348
922,66.885
923,65.974
924,66.578
925,66.797
926,68.145
927,70.526
928,73.600
929,78.145
930,85.141
931,92.522
932,103.145
933,116.169
934,131.095
935,148.797
936,167.361
937,186.762
938,205.080
939,222.957
940,235.554
941,244.366
942,248.929
943,250.305
944,248.929
945,245.102
946,235.578
947,220.035
948,199.883
949,179.528
950,158.885
951,137.993
952,120.701
953,105.446
954,93.177
955,83.883
956,76.755
957,71.963
958,68.366
959,66.955
960,66.390
961,66.240
962,67.067
963,67.615
964,68.145
965,68.613
966,69.338
967,69.061
968,68.405
969,67.994
970,67.348
971,67.266
972,66.019
973,66.396
974,67.225
975,67.976
976,69.944
977,73.567
978,78.450
979,85.390
980,93.751
981,104.725
982,118.199
983,134.626
984,153.346
985,173.275
986,191.474
987,212.470
988,227.543
989,241.530
990,247.372
991,250.141
992,250.379
993,248.719
994,241.121
995,226.686
996,210.346
997,187.931
998,167.154
999,146.335
1000,126.970
1001,110.335
1002,97.019
1003,86.701
1004,78.751
1005,73.212
1006,69.857
1007,67.537
1008,65.874
1009,65.987
1010,66.258
1011,67.236
1012,68.160
1013,69.169
1014,69.578
1015,69.550
1016,68.749
1017,68.597
1018,67.935
1019,67.476
1020,66.623
1021,66.989
1022,66.747
1023,67.299
1024,69.095
1025,71.771
1026,75.266
1027,81.119
1028,88.989
1029,97.340
1030,109.147
1031,123.385
1032,140.825
1033,158.848
1034,177.933
1035,198.788
1036,216.511
1037,232.260
1038,243.318
1039,248.517
1040,249.626
1041,249.396
1042,244.916
1043,234.978
1044,219.481
1045,200.366
