X	Y
283	11.997207
284	11.964619
285	11.972998
286	11.973929
287	11.918994
288	11.964619
289	11.943203
290	11.959963
291	11.972998
292	11.984171
293	12.012104
294	12.018622
295	11.978584
296	11.953445
297	12.013967
298	11.969274
299	11.998137
300	11.981378
301	11.991620
302	11.949720
303	11.998137
304	11.959963
305	12.007449
306	11.978584
307	11.988827
308	11.964619
309	11.980447
310	11.991620
311	11.973929
312	11.972067
313	11.992551
314	11.943203
315	11.977654
316	11.987896
317	11.947859
318	11.940410
319	11.953445
320	12.011173
321	11.959032
322	11.956239
323	11.949720
324	11.971136
325	11.936686
326	11.973929
327	11.946927
328	12.019553
329	11.945065
330	11.950652
331	11.943203
332	11.983240
333	11.974860
334	11.956239
335	11.959032
336	11.972067
337	11.969274
338	11.915270
339	11.951583
340	11.945996
341	11.968343
342	11.967412
343	12.040037
344	11.982309
345	11.993483
346	11.939479
347	11.945065
348	11.970205
349	11.957170
350	11.963687
351	11.978584
352	11.958100
353	11.998137
354	12.000931
355	11.975791
356	11.984171
357	11.918063
358	11.967412
359	11.945065
360	11.981378
361	11.927374
362	11.976723
363	11.943203
364	11.984171
365	11.942272
366	11.945065
367	11.943203
368	11.932961
369	11.974860
370	11.974860
371	11.960894
372	11.959963
373	11.971136
374	11.967412
375	11.986033
376	11.929236
377	11.932030
378	11.914339
379	11.931099
380	11.963687
381	11.944134
382	11.946927
383	11.964619
384	11.946927
385	11.965549
386	11.919926
387	11.938547
388	11.930167
389	11.959032
390	11.939479
391	11.940410
392	11.935754
393	11.964619
394	11.912477
395	11.938547
396	11.973929
397	11.945996
398	11.940410
399	11.934823
400	11.948790
401	11.947859
402	11.947859
403	11.927374
404	11.939479
405	11.913408
406	11.907822
407	11.949720
408	11.929236
409	11.948790
410	11.967412
411	11.904097
412	11.945996
413	11.957170
414	11.913408
415	11.899442
416	11.945065
417	11.907822
418	11.959032
419	11.904097
420	11.941340
421	11.918994
422	11.920856
423	11.920856
424	11.922719
425	11.908752
426	11.934823
427	11.911546
428	11.930167
429	11.905959
430	11.915270
431	11.955307
432	11.878957
433	11.917132
434	11.932961
435	11.915270
436	11.927374
437	11.927374
438	11.932961
439	11.888268
440	11.948790
441	11.912477
442	11.891062
443	11.879889
444	11.911546
445	11.907822
446	11.932030
447	11.884543
448	11.950652
449	11.855680
450	11.938547
451	11.893855
452	11.878957
453	11.917132
454	11.921787
455	11.935754
456	11.913408
457	11.928306
458	11.913408
459	11.892923
460	11.894786
461	11.887337
462	11.909683
463	11.880819
464	11.938547
465	11.883613
466	11.895717
467	11.931099
468	11.915270
469	11.904097
470	11.898510
471	11.921787
472	11.886406
473	11.926443
474	11.931099
475	11.942272
476	11.933892
477	11.870577
478	11.878957
479	11.912477
480	11.884543
481	11.900373
482	11.848231
483	11.919926
484	11.915270
485	11.882682
486	11.846369
487	11.877095
488	11.932961
489	11.891062
490	11.879889
491	11.888268
492	11.913408
493	11.873370
494	11.865922
495	11.918063
496	11.878026
497	11.879889
498	11.859405
499	11.891993
500	11.834265
501	11.924581
502	11.865922
503	11.919926
504	11.903166
505	11.885475
506	11.898510
507	11.862197
508	11.872439
509	11.866853
510	11.901303
511	11.917132
512	11.869646
513	11.859405
514	11.891993
