X	Y
175	0.0055556
176	0.0009259
177	0.0027778
178	0.0018519
179	0.0018519
180	0.0009259
181	0.0018519
182	0.0009259
183	0.0009259
184	0.0009259
185	0.0018519
186	0.0027778
187	0.0009259
188	0.0009259
189	0.0037037
190	0.0055556
191	0.0027778
192	0.0000000
193	0.0018519
194	0.0000000
195	0.0018519
196	0.0018519
197	0.0009259
198	0.0009259
199	0.0018519
200	0.0037037
201	0.0009259
202	0.0000000
203	0.0027778
204	0.0009259
205	0.0018519
206	0.0018519
207	0.0000000
208	0.0009259
209	0.0009259
210	0.0018519
211	0.0027778
212	0.0000000
213	0.0009259
214	0.0009259
215	0.0009259
216	0.0018519
217	0.0000000
218	0.0000000
219	0.0009259
220	0.0009259
221	0.0018519
222	0.0027778
223	0.0018519
224	0.0027778
225	0.0009259
226	0.0000000
227	0.0009259
228	0.0009259
229	0.0000000
230	0.0018519
231	0.0055556
232	0.0009259
233	0.0009259
234	0.0018519
235	0.0018519
236	0.0055556
237	0.0027778
238	0.0046296
239	0.0027778
240	0.0046296
241	0.0000000
242	0.0000000
243	0.0009259
244	0.0000000
245	0.0027778
246	0.0027778
247	0.0046296
248	0.0009259
249	0.0009259
250	0.0009259
251	0.0027778
252	0.0027778
253	0.0009259
254	0.0009259
255	0.0009259
256	0.0009259
257	0.0000000
258	0.0018519
259	0.0009259
260	0.0009259
261	0.0027778
262	0.0018519
263	0.0009259
264	0.0000000
265	0.0000000
266	0.0018519
267	0.0046296
268	0.0018519
269	0.0009259
270	0.0018519
271	0.0027778
272	0.0027778
273	0.0018519
274	0.0009259
275	0.0027778
276	0.0009259
277	0.0027778
278	0.0009259
279	0.0000000
280	0.0000000
281	0.0018519
282	0.0009259
283	0.0009259
284	0.0009259
285	0.0018519
286	0.0009259
287	0.0000000
288	0.0009259
289	0.0009259
290	0.0000000
291	0.0009259
292	0.0009259
293	0.0000000
294	0.0027778
295	0.0009259
296	0.0000000
297	0.0018519
298	0.0009259
299	0.0000000
300	0.0000000
301	0.0037037
302	0.0018519
303	0.0018519
304	0.0018519
305	0.0009259
306	0.0009259
307	0.0018519
308	0.0000000
309	0.0009259
310	0.0018519
311	0.0018519
312	0.0037037
313	0.0018519
314	0.0037037
315	0.0027778
316	0.0009259
317	0.0018519
318	0.0018519
319	0.0027778
320	0.0000000
321	0.0018519
322	0.0009259
323	0.0018519
324	0.0027778
325	0.0009259
326	0.0027778
327	0.0027778
328	0.0009259
329	0.0009259
330	0.0018519
331	0.0027778
332	0.0037037
333	0.0009259
334	0.0018519
335	0.0009259
336	0.0009259
337	0.0027778
338	0.0027778
339	0.0009259
340	0.0018519
341	0.0009259
342	0.0009259
343	0.0000000
344	0.0018519
345	0.0009259
346	0.0000000
347	0.0000000
348	0.0000000
349	0.0018519
350	0.0000000
351	0.0009259
352	0.0009259
353	0.0027778
354	0.0027778
355	0.0027778
356	0.0027778
357	0.0009259
358	0.0000000
359	0.0046296
360	0.0009259
361	0.0009259
362	0.0018519
363	0.0018519
364	0.0009259
365	0.0009259
366	0.0018519
367	0.0018519
368	0.0000000
369	0.0018519
370	0.0000000
371	0.0018519
372	0.0027778
373	0.0018519
374	0.0009259
375	0.0009259
376	0.0009259
377	0.0018519
378	0.0018519
379	0.0009259
380	0.0000000
381	0.0000000
382	0.0027778
383	0.0027778
384	0.0000000
385	0.0000000
386	0.0018519
387	0.0027778
388	0.0009259
389	0.0018519
390	0.0000000
391	0.0027778
392	0.0009259
393	0.0000000
394	0.0037037
395	0.0027778
396	0.0055556
397	0.0009259
398	0.0000000
399	0.0000000
400	0.0009259
401	0.0027778
402	0.0000000
403	0.0009259
404	0.0000000
405	0.0009259
406	0.0009259
407	0.0027778
408	0.0009259
409	0.0009259
410	0.0027778
411	0.0009259
412	0.0037037
413	0.0000000
414	0.0018519
415	0.0009259
416	0.0000000
417	0.0009259
418	0.0000000
419	0.0018519
420	0.0009259
421	0.0009259
422	0.0000000
423	0.0009259
424	0.0018519
425	0.0009259
426	0.0009259
427	0.0018519
428	0.0018519
429	0.0009259
430	0.0000000
431	0.0000000
432	0.0027778
433	0.0000000
434	0.0000000
435	0.0009259
436	0.0018519
437	0.0009259
438	0.0027778
439	0.0000000
440	0.0000000
441	0.0027778
442	0.0027778
443	0.0000000
444	0.0000000
445	0.0009259
446	0.0018519
447	0.0009259
448	0.0018519
449	0.0009259
450	0.0018519
451	0.0018519
452	0.0027778
453	0.0018519
454	0.0000000
455	0.0027778
456	0.0009259
